,name,state,year,quarter,count,amount
1105,Recharge & bill payments,jammu-&-kashmir,2018,1,457813,78812610.35129012
1106,Peer-to-peer payments,jammu-&-kashmir,2018,1,353621,861670157.9310012
1107,Financial Services,jammu-&-kashmir,2018,1,65683,10269382.6199755
1108,Merchant payments,jammu-&-kashmir,2018,1,28696,30967525.638810236
1109,Others,jammu-&-kashmir,2018,1,35755,23651562.715049967
1110,Recharge & bill payments,jammu-&-kashmir,2018,2,794502,166762242.91718757
1111,Peer-to-peer payments,jammu-&-kashmir,2018,2,771844,2372961687.5536175
1112,Financial Services,jammu-&-kashmir,2018,2,112422,15636116.81386063
1113,Merchant payments,jammu-&-kashmir,2018,2,79248,64454257.5252622
1114,Others,jammu-&-kashmir,2018,2,38310,31391931.692946266
1115,Peer-to-peer payments,jammu-&-kashmir,2018,3,1260453,3616022745.5645847
1116,Recharge & bill payments,jammu-&-kashmir,2018,3,822143,203079955.34644008
1117,Merchant payments,jammu-&-kashmir,2018,3,140076,82826475.18797052
1118,Financial Services,jammu-&-kashmir,2018,3,44464,6397888.3546260595
1119,Others,jammu-&-kashmir,2018,3,36825,26373935.004048545
1120,Peer-to-peer payments,jammu-&-kashmir,2018,4,1265457,5151829745.262983
1121,Recharge & bill payments,jammu-&-kashmir,2018,4,970724,254473764.00233167
1122,Merchant payments,jammu-&-kashmir,2018,4,402303,215771001.5429565
1123,Financial Services,jammu-&-kashmir,2018,4,33775,6072177.152358056
1124,Others,jammu-&-kashmir,2018,4,49051,36573577.73688933
1125,Peer-to-peer payments,jammu-&-kashmir,2019,1,1913720,5414709531.836735
1126,Recharge & bill payments,jammu-&-kashmir,2019,1,1131953,302663112.8884805
1127,Merchant payments,jammu-&-kashmir,2019,1,452379,199219534.93760535
1128,Financial Services,jammu-&-kashmir,2019,1,43247,4593545.201922052
1129,Others,jammu-&-kashmir,2019,1,43688,30649751.65627311
1130,Peer-to-peer payments,jammu-&-kashmir,2019,2,1180781,5666318253.462076
1131,Recharge & bill payments,jammu-&-kashmir,2019,2,706569,215937468.94414753
1132,Merchant payments,jammu-&-kashmir,2019,2,353678,188931529.4882364
1133,Financial Services,jammu-&-kashmir,2019,2,22663,2652961.353697454
1134,Others,jammu-&-kashmir,2019,2,32664,26301988.31534837
1135,Peer-to-peer payments,jammu-&-kashmir,2019,3,618694,3499425217.9582095
1136,Recharge & bill payments,jammu-&-kashmir,2019,3,318061,111964437.03321175
1137,Merchant payments,jammu-&-kashmir,2019,3,165115,120736230.08884756
1138,Financial Services,jammu-&-kashmir,2019,3,2895,658515.8825482852
1139,Others,jammu-&-kashmir,2019,3,11761,11446090.81965122
1140,Peer-to-peer payments,jammu-&-kashmir,2019,4,310620,1799955855.9714913
1141,Merchant payments,jammu-&-kashmir,2019,4,91303,77859073.82317376
1142,Recharge & bill payments,jammu-&-kashmir,2019,4,84803,49065907.04578097
1143,Financial Services,jammu-&-kashmir,2019,4,197,213741.2862032762
1144,Others,jammu-&-kashmir,2019,4,3005,2601419.6959477984
1145,Peer-to-peer payments,jammu-&-kashmir,2020,1,435154,2654638582.0865793
1146,Recharge & bill payments,jammu-&-kashmir,2020,1,341357,144213068.71202034
1147,Merchant payments,jammu-&-kashmir,2020,1,135241,131144418.96503358
1148,Financial Services,jammu-&-kashmir,2020,1,2350,2116665.1182805505
1149,Others,jammu-&-kashmir,2020,1,7528,5530441.652102945
1150,Peer-to-peer payments,jammu-&-kashmir,2020,2,1238380,7426818530.258213
1151,Recharge & bill payments,jammu-&-kashmir,2020,2,1028741,413037418.32063264
1152,Merchant payments,jammu-&-kashmir,2020,2,341375,403026357.7674071
1153,Financial Services,jammu-&-kashmir,2020,2,9130,10415041.341445928
1154,Others,jammu-&-kashmir,2020,2,17380,12351591.57084975
1155,Peer-to-peer payments,jammu-&-kashmir,2020,3,1787154,10837119046.792652
1156,Recharge & bill payments,jammu-&-kashmir,2020,3,1005745,443743222.500647
1157,Merchant payments,jammu-&-kashmir,2020,3,642688,667957476.4350253
1158,Financial Services,jammu-&-kashmir,2020,3,10111,13281733.802213533
1159,Others,jammu-&-kashmir,2020,3,20200,15128281.341935568
1160,Peer-to-peer payments,jammu-&-kashmir,2020,4,2378539,13736841259.979288
1161,Recharge & bill payments,jammu-&-kashmir,2020,4,1900075,536741118.30199385
1162,Merchant payments,jammu-&-kashmir,2020,4,1377786,1045006123.4596367
1163,Financial Services,jammu-&-kashmir,2020,4,13578,17966592.697469097
1164,Others,jammu-&-kashmir,2020,4,84466,44350708.939814664
1165,Peer-to-peer payments,jammu-&-kashmir,2021,1,2800201,14801220301.14875
1166,Recharge & bill payments,jammu-&-kashmir,2021,1,2554798,663747765.6760966
1167,Merchant payments,jammu-&-kashmir,2021,1,1527253,1605408313.4781337
1168,Financial Services,jammu-&-kashmir,2021,1,17276,20848657.8594191
1169,Others,jammu-&-kashmir,2021,1,98042,47124854.989329115
1170,Peer-to-peer payments,jammu-&-kashmir,2021,2,3955437,19502438177.8094
1171,Recharge & bill payments,jammu-&-kashmir,2021,2,3568970,892467613.5545956
1172,Merchant payments,jammu-&-kashmir,2021,2,2378307,2343370985.5822287
1173,Financial Services,jammu-&-kashmir,2021,2,19432,21897796.187056318
1174,Others,jammu-&-kashmir,2021,2,105673,53580855.45836207
1175,Peer-to-peer payments,jammu-&-kashmir,2021,3,5621108,26562997915.198593
1176,Recharge & bill payments,jammu-&-kashmir,2021,3,4192099,1126801385.0108979
1177,Merchant payments,jammu-&-kashmir,2021,3,3197489,3818849262.990345
1178,Financial Services,jammu-&-kashmir,2021,3,16071,27585395.493344467
1179,Others,jammu-&-kashmir,2021,3,124274,62209689.3389434
1180,Peer-to-peer payments,jammu-&-kashmir,2021,4,6852001,31444247707.630074
1181,Merchant payments,jammu-&-kashmir,2021,4,5399465,6026170895.591109
1182,Recharge & bill payments,jammu-&-kashmir,2021,4,4358892,1334473410.4377313
1183,Financial Services,jammu-&-kashmir,2021,4,20269,34425387.51761782
1184,Others,jammu-&-kashmir,2021,4,160001,86920024.59513804
1185,Peer-to-peer payments,jammu-&-kashmir,2022,1,6263588,25881919928.642838
1186,Merchant payments,jammu-&-kashmir,2022,1,5769426,5903944370.148529
1187,Recharge & bill payments,jammu-&-kashmir,2022,1,4046350,1253753685.6124904
1188,Financial Services,jammu-&-kashmir,2022,1,20506,28915576.119299565
1189,Others,jammu-&-kashmir,2022,1,145441,79330065.6359112
1190,Recharge & bill payments,jharkhand,2018,1,1095857,132181815.28422523
1191,Peer-to-peer payments,jharkhand,2018,1,809459,2036315435.6551185
1192,Financial Services,jharkhand,2018,1,107755,45483178.104925826
1193,Merchant payments,jharkhand,2018,1,66299,66465337.511485815
1194,Others,jharkhand,2018,1,99551,93740623.36363094
1195,Recharge & bill payments,jharkhand,2018,2,1398777,208894647.78855115
1196,Peer-to-peer payments,jharkhand,2018,2,1375872,4205862516.777491
1197,Financial Services,jharkhand,2018,2,160637,65554548.24621317
1198,Merchant payments,jharkhand,2018,2,130339,138889079.16124776
1199,Others,jharkhand,2018,2,86455,102374867.08935027
1200,Peer-to-peer payments,jharkhand,2018,3,6003688,8142915751.203348
1201,Recharge & bill payments,jharkhand,2018,3,1539476,256930062.20347697
1202,Merchant payments,jharkhand,2018,3,287427,155059935.04035243
1203,Financial Services,jharkhand,2018,3,216343,38182603.57787939
1204,Others,jharkhand,2018,3,75687,68483065.67956133
1205,Peer-to-peer payments,jharkhand,2018,4,3325473,9414019816.80093
1206,Recharge & bill payments,jharkhand,2018,4,1885135,328077093.4784577
1207,Merchant payments,jharkhand,2018,4,845956,373435992.4816617
1208,Financial Services,jharkhand,2018,4,136918,36357465.52244099
1209,Others,jharkhand,2018,4,90561,90026272.83887212
1210,Peer-to-peer payments,jharkhand,2019,1,5952105,12664709652.347084
1211,Recharge & bill payments,jharkhand,2019,1,2347079,440323945.0577217
1212,Merchant payments,jharkhand,2019,1,892826,391616776.11217976
1213,Financial Services,jharkhand,2019,1,105558,47227410.81132864
1214,Others,jharkhand,2019,1,90140,83358664.9497917
1215,Peer-to-peer payments,jharkhand,2019,2,5155937,17044444613.808352
1216,Recharge & bill payments,jharkhand,2019,2,2734377,562210324.8161657
1217,Merchant payments,jharkhand,2019,2,2049311,862186711.5217196
1218,Financial Services,jharkhand,2019,2,67479,51588987.16245511
1219,Others,jharkhand,2019,2,121107,102270668.23762833
1220,Peer-to-peer payments,jharkhand,2019,3,5708187,19050145624.077984
1221,Merchant payments,jharkhand,2019,3,4766457,1494546030.8330803
1222,Recharge & bill payments,jharkhand,2019,3,3527625,754845093.6112013
1223,Financial Services,jharkhand,2019,3,103620,80276391.6477037
1224,Others,jharkhand,2019,3,114758,86160853.1891717
1225,Peer-to-peer payments,jharkhand,2019,4,10301226,25360155657.218044
1226,Recharge & bill payments,jharkhand,2019,4,4390094,966539484.5717083
1227,Merchant payments,jharkhand,2019,4,3359590,1725990595.6016066
1228,Financial Services,jharkhand,2019,4,104630,45850806.127185926
1229,Others,jharkhand,2019,4,93078,49211833.15857271
1230,Peer-to-peer payments,jharkhand,2020,1,8196850,29875044416.372463
1231,Recharge & bill payments,jharkhand,2020,1,5454093,1358517296.9653778
1232,Merchant payments,jharkhand,2020,1,4499942,2298726414.666834
1233,Financial Services,jharkhand,2020,1,46483,31523887.510064334
1234,Others,jharkhand,2020,1,85345,47420137.7540625
1235,Peer-to-peer payments,jharkhand,2020,2,8724053,32662370316.521744
1236,Recharge & bill payments,jharkhand,2020,2,7538593,1987320466.8540502
1237,Merchant payments,jharkhand,2020,2,3753633,2662438204.2556615
1238,Financial Services,jharkhand,2020,2,56553,130249402.00867195
1239,Others,jharkhand,2020,2,68679,43823586.28346999
1240,Peer-to-peer payments,jharkhand,2020,3,11984094,43128110246.27049
1241,Merchant payments,jharkhand,2020,3,7728846,5163578368.000801
1242,Recharge & bill payments,jharkhand,2020,3,7211293,2217657034.9022017
1243,Financial Services,jharkhand,2020,3,56918,63233533.18627854
1244,Others,jharkhand,2020,3,87322,50036637.653871216
1245,Peer-to-peer payments,jharkhand,2020,4,17120664,60733288288.10599
1246,Merchant payments,jharkhand,2020,4,14168381,9347677563.842455
1247,Recharge & bill payments,jharkhand,2020,4,7945996,2582828438.736846
1248,Financial Services,jharkhand,2020,4,60989,63947540.001266286
1249,Others,jharkhand,2020,4,135603,77432999.35699823
1250,Peer-to-peer payments,jharkhand,2021,1,19151083,69198235576.72797
1251,Merchant payments,jharkhand,2021,1,17489113,11545580927.24733
1252,Recharge & bill payments,jharkhand,2021,1,7826608,2888409672.132301
1253,Financial Services,jharkhand,2021,1,50526,54836609.32711602
1254,Others,jharkhand,2021,1,104333,62290337.70487929
1255,Peer-to-peer payments,jharkhand,2021,2,24184568,86037113965.37598
1256,Merchant payments,jharkhand,2021,2,19041292,14731458451.37311
1257,Recharge & bill payments,jharkhand,2021,2,10583445,3531023352.488878
1258,Financial Services,jharkhand,2021,2,54379,57959229.95440879
1259,Others,jharkhand,2021,2,138461,75088312.26558907
1260,Peer-to-peer payments,jharkhand,2021,3,30113326,97742557031.75543
1261,Merchant payments,jharkhand,2021,3,29687162,19954619973.19194
1262,Recharge & bill payments,jharkhand,2021,3,10742405,4029136911.757236
1263,Financial Services,jharkhand,2021,3,51289,65035270.30823113
1264,Others,jharkhand,2021,3,201520,99665931.8402131
1265,Merchant payments,jharkhand,2021,4,45007900,30397134744.16734
1266,Peer-to-peer payments,jharkhand,2021,4,39476282,130461675107.99458
1267,Recharge & bill payments,jharkhand,2021,4,11173974,4920513757.583611
1268,Financial Services,jharkhand,2021,4,72802,82938673.40787342
1269,Others,jharkhand,2021,4,278084,154856720.55251962
1270,Merchant payments,jharkhand,2022,1,53218047,35404682302.81973
1271,Peer-to-peer payments,jharkhand,2022,1,45881799,153327336656.7779
1272,Recharge & bill payments,jharkhand,2022,1,11502811,5765898871.819412
1273,Financial Services,jharkhand,2022,1,67502,72095750.37612481
1274,Others,jharkhand,2022,1,241051,130193505.37404194
1275,Recharge & bill payments,karnataka,2018,1,5785292,1496816541.9710202
1276,Peer-to-peer payments,karnataka,2018,1,4456528,16522277460.174664
1277,Merchant payments,karnataka,2018,1,1089627,696586489.2644083
1278,Financial Services,karnataka,2018,1,159848,52664837.407078
1279,Others,karnataka,2018,1,525604,449549985.19633806
1280,Recharge & bill payments,karnataka,2018,2,7391926,2435924808.0540595
1281,Peer-to-peer payments,karnataka,2018,2,7164836,29135024501.319633
1282,Merchant payments,karnataka,2018,2,1874383,1361967204.9193478
1283,Financial Services,karnataka,2018,2,194363,93244737.61226672
1284,Others,karnataka,2018,2,490939,489418829.39568377
1285,Peer-to-peer payments,karnataka,2018,3,12863507,42819128165.14718
1286,Recharge & bill payments,karnataka,2018,3,8674172,3019156590.415938
1287,Merchant payments,karnataka,2018,3,3638065,1879406580.5386481
1288,Financial Services,karnataka,2018,3,205740,50726023.40346949
1289,Others,karnataka,2018,3,598777,456674396.3028466
1290,Peer-to-peer payments,karnataka,2018,4,20471744,63575342228.05887
1291,Merchant payments,karnataka,2018,4,11812478,4751317554.815564
1292,Recharge & bill payments,karnataka,2018,4,11426205,4030978295.062695
1293,Financial Services,karnataka,2018,4,289353,71134704.79416475
1294,Others,karnataka,2018,4,812291,579613793.3366778
1295,Peer-to-peer payments,karnataka,2019,1,44049036,104118436760.31566
1296,Merchant payments,karnataka,2019,1,24491960,7076613843.774634
1297,Recharge & bill payments,karnataka,2019,1,16981941,6217689429.770171
1298,Financial Services,karnataka,2019,1,293728,51023386.14504391
1299,Others,karnataka,2019,1,770944,512618725.75178516
1300,Peer-to-peer payments,karnataka,2019,2,50033334,142910706254.40515
1301,Merchant payments,karnataka,2019,2,44848593,12338599108.54726
1302,Recharge & bill payments,karnataka,2019,2,19283028,7745156562.557001
1303,Financial Services,karnataka,2019,2,140353,44871623.829314835
1304,Others,karnataka,2019,2,1096296,662690676.7455502
1305,Merchant payments,karnataka,2019,3,76924325,20375791901.51608
1306,Peer-to-peer payments,karnataka,2019,3,67784880,183163325083.02167
1307,Recharge & bill payments,karnataka,2019,3,24339891,10208179941.827314
1308,Financial Services,karnataka,2019,3,189716,57194690.691376016
1309,Others,karnataka,2019,3,1494923,732228821.132016
1310,Merchant payments,karnataka,2019,4,114044901,31602890835.851074
1311,Peer-to-peer payments,karnataka,2019,4,93311589,250562864352.78363
1312,Recharge & bill payments,karnataka,2019,4,28862161,12183568521.027195
1313,Financial Services,karnataka,2019,4,101937,51145982.18087677
1314,Others,karnataka,2019,4,1475664,646673755.3894986
1315,Merchant payments,karnataka,2020,1,132970737,40374401933.52864
1316,Peer-to-peer payments,karnataka,2020,1,100868460,297635301555.931
1317,Recharge & bill payments,karnataka,2020,1,35854971,14724886028.403404
1318,Financial Services,karnataka,2020,1,93648,110130184.7219853
1319,Others,karnataka,2020,1,1246074,557335296.81275
1320,Merchant payments,karnataka,2020,2,87251639,38463881234.4382
1321,Peer-to-peer payments,karnataka,2020,2,82118363,265767207470.16788
1322,Recharge & bill payments,karnataka,2020,2,43290272,16434890228.306221
1323,Financial Services,karnataka,2020,2,161560,246367207.0610708
1324,Others,karnataka,2020,2,399878,192530880.1645686
1325,Merchant payments,karnataka,2020,3,137206600,60769881812.00958
1326,Peer-to-peer payments,karnataka,2020,3,119241776,390432374828.4793
1327,Recharge & bill payments,karnataka,2020,3,43139631,18911088810.529343
1328,Financial Services,karnataka,2020,3,251980,358426105.9585576
1329,Others,karnataka,2020,3,520544,268744139.7048992
1330,Merchant payments,karnataka,2020,4,215711211,97147239182.96416
1331,Peer-to-peer payments,karnataka,2020,4,166981242,538340957771.568
1332,Recharge & bill payments,karnataka,2020,4,47736461,21611671359.120274
1333,Financial Services,karnataka,2020,4,284700,427966918.93005997
1334,Others,karnataka,2020,4,823370,508863332.4358694
1335,Merchant payments,karnataka,2021,1,279599017,117959690729.6494
1336,Peer-to-peer payments,karnataka,2021,1,190894164,610937002732.095
1337,Recharge & bill payments,karnataka,2021,1,52261651,25111731675.64637
1338,Financial Services,karnataka,2021,1,297710,475815041.81600165
1339,Others,karnataka,2021,1,744950,511117233.18647754
1340,Merchant payments,karnataka,2021,2,244460862,124624417935.05894
1341,Peer-to-peer payments,karnataka,2021,2,216539959,684035748184.4377
1342,Recharge & bill payments,karnataka,2021,2,68599238,28272314719.07621
1343,Financial Services,karnataka,2021,2,304779,456933673.9871358
1344,Others,karnataka,2021,2,744208,497736717.48932767
1345,Merchant payments,karnataka,2021,3,391381353,190563423840.34485
1346,Peer-to-peer payments,karnataka,2021,3,288462867,908138627418.7012
1347,Recharge & bill payments,karnataka,2021,3,72168311,33386709060.80711
1348,Financial Services,karnataka,2021,3,286685,508051800.8625039
